,sample_idB,id,year,date,hour,sample_id,X,burst_,x1_,x2_,y1_,y2_,sl_,direction_p,ta_,t1_,t2_,dt_,tod_end_,distance
7466,191 2021-06-30 night,191,2021,2021-06-30,1,191 2021-06-30 1,191 2021-06-30 night.4,4,438349.6723,438350.3661,5519712.859,5519710.628,2.337162519,-1.269393205,-0.95935402,2021-06-30 20:01,2021-06-30 21:00,59.05,day,2.337162519
7467,191 2021-06-30 night,191,2021,2021-06-30,1,191 2021-06-30 1,191 2021-06-30 night.1,1,438446.4254,438446.4762,5519870.761,5519875.208,4.447457417,1.559382245,NA,2021-06-30 0:00,2021-06-30 1:00,59.6,night,4.447457417
7468,191 2021-06-30 night,191,2021,2021-06-30,1,191 2021-06-30 1,191 2021-06-30 night.2,1,438446.4762,438447.1954,5519875.208,5519875.2,0.719255594,-0.01141402,-1.570796265,2021-06-30 1:00,2021-06-30 2:00,60.08333333,night,0.719255594
7469,191 2021-06-30 night,191,2021,2021-06-30,20,191 2021-06-30 20,191 2021-06-30 night.3,4,438187.6996,438349.6723,5519764.751,5519712.859,170.0818559,-0.310039185,NA,2021-06-30 19:01,2021-06-30 20:01,60.48333333,day,170.0818559
7470,191 2021-06-30 night,191,2021,2021-06-30,20,191 2021-06-30 20,191 2021-06-30 night.4,4,438349.6723,438350.3661,5519712.859,5519710.628,2.337162519,-1.269393205,-0.95935402,2021-06-30 20:01,2021-06-30 21:00,59.05,day,2.337162519
7471,191 2021-06-30 night,191,2021,2021-06-30,20,191 2021-06-30 20,191 2021-06-30 night.1,1,438446.4254,438446.4762,5519870.761,5519875.208,4.447457417,1.559382245,NA,2021-06-30 0:00,2021-06-30 1:00,59.6,night,4.447457417
7472,191 2021-06-30 night,191,2021,2021-06-30,20,191 2021-06-30 20,191 2021-06-30 night.2,1,438446.4762,438447.1954,5519875.208,5519875.2,0.719255594,-0.01141402,-1.570796265,2021-06-30 1:00,2021-06-30 2:00,60.08333333,night,0.719255594
7473,191 2021-07-01 day,191,2021,2021-07-01,14,191 2021-07-01 14,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7474,191 2021-07-01 day,191,2021,2021-07-01,14,191 2021-07-01 14,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7475,191 2021-07-01 day,191,2021,2021-07-01,10,191 2021-07-01 10,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7476,191 2021-07-01 day,191,2021,2021-07-01,10,191 2021-07-01 10,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7477,191 2021-07-01 day,191,2021,2021-07-01,18,191 2021-07-01 18,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7478,191 2021-07-01 day,191,2021,2021-07-01,18,191 2021-07-01 18,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7479,191 2021-07-01 day,191,2021,2021-07-01,13,191 2021-07-01 13,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7480,191 2021-07-01 day,191,2021,2021-07-01,13,191 2021-07-01 13,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7481,191 2021-07-01 day,191,2021,2021-07-01,7,191 2021-07-01 7,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7482,191 2021-07-01 day,191,2021,2021-07-01,7,191 2021-07-01 7,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7483,191 2021-07-01 day,191,2021,2021-07-01,9,191 2021-07-01 9,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7484,191 2021-07-01 day,191,2021,2021-07-01,9,191 2021-07-01 9,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7485,191 2021-07-01 day,191,2021,2021-07-01,12,191 2021-07-01 12,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7486,191 2021-07-01 day,191,2021,2021-07-01,12,191 2021-07-01 12,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7487,191 2021-07-01 day,191,2021,2021-07-01,17,191 2021-07-01 17,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7488,191 2021-07-01 day,191,2021,2021-07-01,17,191 2021-07-01 17,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7489,191 2021-07-01 day,191,2021,2021-07-01,8,191 2021-07-01 8,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7490,191 2021-07-01 day,191,2021,2021-07-01,8,191 2021-07-01 8,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7491,191 2021-07-01 day,191,2021,2021-07-01,16,191 2021-07-01 16,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7492,191 2021-07-01 day,191,2021,2021-07-01,16,191 2021-07-01 16,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7493,191 2021-07-01 day,191,2021,2021-07-01,15,191 2021-07-01 15,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7494,191 2021-07-01 day,191,2021,2021-07-01,15,191 2021-07-01 15,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7495,191 2021-07-01 day,191,2021,2021-07-01,6,191 2021-07-01 6,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7496,191 2021-07-01 day,191,2021,2021-07-01,6,191 2021-07-01 6,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7497,191 2021-07-01 day,191,2021,2021-07-01,11,191 2021-07-01 11,191 2021-07-01 day.2,1,438438.8864,438441.0441,5519777.445,5519777.42,2.157805949,-0.011414938,1.570796528,2021-07-01 7:26,2021-07-01 8:27,1.014444444,night,2.157805949
7498,191 2021-07-01 day,191,2021,2021-07-01,11,191 2021-07-01 11,191 2021-07-01 day.1,1,438438.9118,438438.8864,5519779.668,5519777.445,2.223728408,-1.582211466,NA,2021-07-01 6:25,2021-07-01 7:26,1.013055556,night,2.223728408
7499,191 2021-07-01 night,191,2021,2021-07-01,19,191 2021-07-01 19,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7500,191 2021-07-01 night,191,2021,2021-07-01,19,191 2021-07-01 19,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7501,191 2021-07-01 night,191,2021,2021-07-01,19,191 2021-07-01 19,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7502,191 2021-07-01 night,191,2021,2021-07-01,5,191 2021-07-01 5,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7503,191 2021-07-01 night,191,2021,2021-07-01,5,191 2021-07-01 5,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7504,191 2021-07-01 night,191,2021,2021-07-01,5,191 2021-07-01 5,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7505,191 2021-07-01 night,191,2021,2021-07-01,1,191 2021-07-01 1,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7506,191 2021-07-01 night,191,2021,2021-07-01,1,191 2021-07-01 1,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7507,191 2021-07-01 night,191,2021,2021-07-01,1,191 2021-07-01 1,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7508,191 2021-07-01 night,191,2021,2021-07-01,4,191 2021-07-01 4,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7509,191 2021-07-01 night,191,2021,2021-07-01,4,191 2021-07-01 4,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7510,191 2021-07-01 night,191,2021,2021-07-01,4,191 2021-07-01 4,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7511,191 2021-07-01 night,191,2021,2021-07-01,21,191 2021-07-01 21,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7512,191 2021-07-01 night,191,2021,2021-07-01,21,191 2021-07-01 21,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7513,191 2021-07-01 night,191,2021,2021-07-01,21,191 2021-07-01 21,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7514,191 2021-07-01 night,191,2021,2021-07-01,2,191 2021-07-01 2,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7515,191 2021-07-01 night,191,2021,2021-07-01,2,191 2021-07-01 2,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7516,191 2021-07-01 night,191,2021,2021-07-01,2,191 2021-07-01 2,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7517,191 2021-07-01 night,191,2021,2021-07-01,3,191 2021-07-01 3,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7518,191 2021-07-01 night,191,2021,2021-07-01,3,191 2021-07-01 3,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7519,191 2021-07-01 night,191,2021,2021-07-01,3,191 2021-07-01 3,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7520,191 2021-07-01 night,191,2021,2021-07-01,0,191 2021-07-01 0,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7521,191 2021-07-01 night,191,2021,2021-07-01,0,191 2021-07-01 0,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7522,191 2021-07-01 night,191,2021,2021-07-01,0,191 2021-07-01 0,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7523,191 2021-07-01 night,191,2021,2021-07-01,23,191 2021-07-01 23,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7524,191 2021-07-01 night,191,2021,2021-07-01,23,191 2021-07-01 23,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7525,191 2021-07-01 night,191,2021,2021-07-01,23,191 2021-07-01 23,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7526,191 2021-07-01 night,191,2021,2021-07-01,20,191 2021-07-01 20,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7527,191 2021-07-01 night,191,2021,2021-07-01,20,191 2021-07-01 20,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7528,191 2021-07-01 night,191,2021,2021-07-01,20,191 2021-07-01 20,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7529,191 2021-07-01 night,191,2021,2021-07-01,22,191 2021-07-01 22,191 2021-07-01 night.3,1,438349.7358,438349.7739,5519718.418,5519721.754,3.33559275,1.559364872,-1.01E-08,2021-07-01 2:00,2021-07-01 3:01,60.81666667,night,3.33559275
7530,191 2021-07-01 night,191,2021,2021-07-01,22,191 2021-07-01 22,191 2021-07-01 night.1,1,438351.1743,438349.6214,5519718.402,5519708.412,10.10965126,-1.725007463,NA,2021-07-01 0:01,2021-07-01 1:00,59.76666667,night,10.10965126
7531,191 2021-07-01 night,191,2021,2021-07-01,22,191 2021-07-01 22,191 2021-07-01 night.2,1,438349.6214,438349.7358,5519708.412,5519718.418,10.00677815,1.559364882,-2.998812962,2021-07-01 1:00,2021-07-01 2:00,59.7,night,10.00677815
7532,191 2021-07-02 day,191,2021,2021-07-02,14,191 2021-07-02 14,191 2021-07-02 day.1,6,438448.9936,438350.4677,5519780.665,5519719.522,115.9560786,-2.586179222,NA,2021-07-02 13:24,2021-07-02 14:23,59.33333333,day,115.9560786
7533,191 2021-07-02 day,191,2021,2021-07-02,14,191 2021-07-02 14,191 2021-07-02 day.2,6,438350.4677,438351.8045,5519719.522,5519710.611,9.010490123,-1.421888078,1.164291144,2021-07-02 14:23,2021-07-02 15:24,60.61666667,day,9.010490123
7534,191 2021-07-02 day,191,2021,2021-07-02,14,191 2021-07-02 14,191 2021-07-02 day.3,6,438351.8045,438348.9276,5519710.611,5519710.644,2.87711117,3.130161347,-1.731135882,2021-07-02 15:24,2021-07-02 16:24,60.38333333,day,2.87711117
7535,191 2021-07-02 day,191,2021,2021-07-02,14,191 2021-07-02 14,191 2021-07-02 day.4,6,438348.9276,438349.6977,5519710.644,5519715.083,4.505245107,1.399025322,-1.731136024,2021-07-02 16:24,2021-07-02 17:24,59.81666667,day,4.505245107
7536,191 2021-07-02 day,191,2021,2021-07-02,14,191 2021-07-02 14,191 2021-07-02 day.5,6,438349.6977,438351.1743,5519715.083,5519718.402,3.632577091,1.152192371,-0.246832951,2021-07-02 17:24,2021-07-02 18:24,59.6,day,3.632577091
7537,191 2021-07-02 day,191,2021,2021-07-02,18,191 2021-07-02 18,191 2021-07-02 day.1,6,438448.9936,438350.4677,5519780.665,5519719.522,115.9560786,-2.586179222,NA,2021-07-02 13:24,2021-07-02 14:23,59.33333333,day,115.9560786
7538,191 2021-07-02 day,191,2021,2021-07-02,18,191 2021-07-02 18,191 2021-07-02 day.2,6,438350.4677,438351.8045,5519719.522,5519710.611,9.010490123,-1.421888078,1.164291144,2021-07-02 14:23,2021-07-02 15:24,60.61666667,day,9.010490123
7539,191 2021-07-02 day,191,2021,2021-07-02,18,191 2021-07-02 18,191 2021-07-02 day.3,6,438351.8045,438348.9276,5519710.611,5519710.644,2.87711117,3.130161347,-1.731135882,2021-07-02 15:24,2021-07-02 16:24,60.38333333,day,2.87711117
7540,191 2021-07-02 day,191,2021,2021-07-02,18,191 2021-07-02 18,191 2021-07-02 day.4,6,438348.9276,438349.6977,5519710.644,5519715.083,4.505245107,1.399025322,-1.731136024,2021-07-02 16:24,2021-07-02 17:24,59.81666667,day,4.505245107
7541,191 2021-07-02 day,191,2021,2021-07-02,18,191 2021-07-02 18,191 2021-07-02 day.5,6,438349.6977,438351.1743,5519715.083,5519718.402,3.632577091,1.152192371,-0.246832951,2021-07-02 17:24,2021-07-02 18:24,59.6,day,3.632577091
7542,191 2021-07-02 day,191,2021,2021-07-02,15,191 2021-07-02 15,191 2021-07-02 day.1,6,438448.9936,438350.4677,5519780.665,5519719.522,115.9560786,-2.586179222,NA,2021-07-02 13:24,2021-07-02 14:23,59.33333333,day,115.9560786
7543,191 2021-07-02 day,191,2021,2021-07-02,15,191 2021-07-02 15,191 2021-07-02 day.2,6,438350.4677,438351.8045,5519719.522,5519710.611,9.010490123,-1.421888078,1.164291144,2021-07-02 14:23,2021-07-02 15:24,60.61666667,day,9.010490123
7544,191 2021-07-02 day,191,2021,2021-07-02,15,191 2021-07-02 15,191 2021-07-02 day.3,6,438351.8045,438348.9276,5519710.611,5519710.644,2.87711117,3.130161347,-1.731135882,2021-07-02 15:24,2021-07-02 16:24,60.38333333,day,2.87711117
7545,191 2021-07-02 day,191,2021,2021-07-02,15,191 2021-07-02 15,191 2021-07-02 day.4,6,438348.9276,438349.6977,5519710.644,5519715.083,4.505245107,1.399025322,-1.731136024,2021-07-02 16:24,2021-07-02 17:24,59.81666667,day,4.505245107
7546,191 2021-07-02 day,191,2021,2021-07-02,15,191 2021-07-02 15,191 2021-07-02 day.5,6,438349.6977,438351.1743,5519715.083,5519718.402,3.632577091,1.152192371,-0.246832951,2021-07-02 17:24,2021-07-02 18:24,59.6,day,3.632577091
7547,191 2021-07-02 day,191,2021,2021-07-02,7,191 2021-07-02 7,191 2021-07-02 day.1,6,438448.9936,438350.4677,5519780.665,5519719.522,115.9560786,-2.586179222,NA,2021-07-02 13:24,2021-07-02 14:23,59.33333333,day,115.9560786
7548,191 2021-07-02 day,191,2021,2021-07-02,7,191 2021-07-02 7,191 2021-07-02 day.2,6,438350.4677,438351.8045,5519719.522,5519710.611,9.010490123,-1.421888078,1.164291144,2021-07-02 14:23,2021-07-02 15:24,60.61666667,day,9.010490123
7549,191 2021-07-02 day,191,2021,2021-07-02,7,191 2021-07-02 7,191 2021-07-02 day.3,6,438351.8045,438348.9276,5519710.611,5519710.644,2.87711117,3.130161347,-1.731135882,2021-07-02 15:24,2021-07-02 16:24,60.38333333,day,2.87711117
7550,191 2021-07-02 day,191,2021,2021-07-02,7,191 2021-07-02 7,191 2021-07-02 day.4,6,438348.9276,438349.6977,5519710.644,5519715.083,4.505245107,1.399025322,-1.731136024,2021-07-02 16:24,2021-07-02 17:24,59.81666667,day,4.505245107
7551,191 2021-07-02 day,191,2021,2021-07-02,7,191 2021-07-02 7,191 2021-07-02 day.5,6,438349.6977,438351.1743,5519715.083,5519718.402,3.632577091,1.152192371,-0.246832951,2021-07-02 17:24,2021-07-02 18:24,59.6,day,3.632577091
7552,191 2021-07-02 day,191,2021,2021-07-02,13,191 2021-07-02 13,191 2021-07-02 day.1,6,438448.9936,438350.4677,5519780.665,5519719.522,115.9560786,-2.586179222,NA,2021-07-02 13:24,2021-07-02 14:23,59.33333333,day,115.9560786
7553,191 2021-07-02 day,191,2021,2021-07-02,13,191 2021-07-02 13,191 2021-07-02 day.2,6,438350.4677,438351.8045,5519719.522,5519710.611,9.010490123,-1.421888078,1.164291144,2021-07-02 14:23,2021-07-02 15:24,60.61666667,day,9.010490123
7554,191 2021-07-02 day,191,2021,2021-07-02,13,191 2021-07-02 13,191 2021-07-02 day.3,6,438351.8045,438348.9276,5519710.611,5519710.644,2.87711117,3.130161347,-1.731135882,2021-07-02 15:24,2021-07-02 16:24,60.38333333,day,2.87711117
7555,191 2021-07-02 day,191,2021,2021-07-02,13,191 2021-07-02 13,191 2021-07-02 day.4,6,438348.9276,438349.6977,5519710.644,5519715.083,4.505245107,1.399025322,-1.731136024,2021-07-02 16:24,2021-07-02 17:24,59.81666667,day,4.505245107
